year,age,sex,helping_others,social_usefulness
2016,35,male,very_important,very_important
2016,58,male,important,important
2016,20,male,not_important,important
2016,44,male,important,important
2016,62,female,important,very_important
2016,59,male,important,important
2016,51,female,not_important,not_important
2016,50,male,not_important,not_important
2016,52,female,very_important,important
2016,64,female,important,important
2016,62,female,important,important
2016,35,female,very_important,important
2016,60,male,neither,neither
2016,36,female,important,very_important
2016,30,male,very_important,very_important
2016,27,male,very_important,very_important
2016,60,female,important,important
2016,42,female,very_important,very_important
2016,47,male,important,important
2016,41,female,important,important
2016,47,female,important,important
2016,64,male,very_important,very_important
2016,61,female,important,important
2016,31,male,important,important
2016,NA,male,very_important,very_important
2016,89,male,very_important,important
2016,40,female,not_important,very_important
2016,71,female,important,important
2016,29,female,very_important,very_important
2016,74,female,important,neither
2016,65,female,very_important,very_important
2016,41,female,very_important,very_important
2016,38,male,important,important
2016,49,male,very_important,very_important
2016,25,male,very_important,very_important
2016,26,female,important,important
2016,59,male,very_important,very_important
2016,45,female,very_important,very_important
2016,34,male,very_important,very_important
2016,66,female,important,important
2016,59,female,important,important
2016,68,male,important,very_important
2016,37,male,very_important,important
2016,37,male,neither,neither
2016,25,male,important,very_important
2016,63,female,important,important
2016,21,male,neither,important
2016,53,female,very_important,very_important
2016,53,female,important,important
2016,26,female,neither,important
2016,25,female,very_important,very_important
2016,44,male,very_important,neither
2016,29,male,very_important,very_important
2016,48,female,very_important,important
2016,29,female,very_important,very_important
2016,48,male,very_important,very_important
2016,30,male,important,very_important
2016,56,male,important,important
2016,NA,female,important,very_important
2016,19,female,neither,important
2016,67,male,important,very_important
2016,63,female,neither,important
2016,37,female,not_important,neither
2016,58,female,very_important,very_important
2016,64,female,important,important
2016,37,female,very_important,very_important
2016,31,male,not_important,not_important
2016,64,male,important,neither
2016,59,female,neither,important
2016,59,female,important,very_important
2016,71,male,important,important
2016,28,male,neither,not_important
2016,76,female,important,important
2016,34,female,very_important,important
2016,27,male,important,important
2016,26,female,important,important
2016,44,female,important,important
2016,84,male,neither,important
2016,37,male,important,important
2016,82,female,very_important,very_important
2016,29,male,very_important,very_important
2016,32,male,very_important,very_important
2016,23,female,important,important
2016,42,female,very_important,very_important
2016,58,female,very_important,very_important
2016,33,female,very_important,very_important
2016,22,male,neither,neither
2016,24,female,important,very_important
2016,32,female,very_important,very_important
2016,19,male,very_important,very_important
2016,54,female,important,very_important
2016,42,female,very_important,very_important
2016,65,female,important,important
2016,59,female,important,important
2016,51,male,important,important
2016,69,male,important,very_important
2016,24,male,very_important,very_important
2016,45,female,very_important,very_important
2016,33,male,neither,very_important
2016,78,female,neither,important
2016,69,male,important,important
2016,74,female,very_important,very_important
2016,76,male,very_important,very_important
2016,47,male,neither,very_important
2016,31,female,very_important,very_important
2016,47,male,very_important,important
2016,58,female,important,important
2016,47,female,very_important,very_important
2016,27,female,very_important,very_important
2016,32,female,very_important,neither
2016,19,female,important,important
2016,44,female,very_important,very_important
2016,41,male,very_important,very_important
2016,36,male,very_important,neither
2016,33,male,important,neither
2016,60,female,important,important
2016,45,female,important,not_important_at_all
2016,70,female,very_important,important
2016,37,female,very_important,very_important
2016,39,female,important,very_important
2016,55,female,important,important
2016,58,male,important,very_important
2016,64,female,important,very_important
2016,32,male,very_important,very_important
2016,40,female,neither,important
2016,38,male,neither,important
2016,63,female,very_important,very_important
2016,49,female,very_important,very_important
2016,74,female,neither,neither
2016,42,male,very_important,very_important
2016,66,male,important,very_important
2016,51,male,important,important
2016,54,female,very_important,not_important_at_all
2016,55,male,very_important,very_important
2016,33,female,important,important
2016,48,female,very_important,very_important
2016,72,female,very_important,very_important
2016,53,male,important,very_important
2016,75,female,important,very_important
2016,80,female,very_important,very_important
2016,67,male,important,important
2016,69,male,very_important,very_important
2016,34,male,important,important
2016,47,female,neither,neither
2016,57,male,neither,neither
2016,58,female,important,important
2016,26,female,important,important
2016,44,male,very_important,very_important
2016,68,female,very_important,very_important
2016,57,female,very_important,important
2016,48,female,neither,important
2016,36,female,important,important
2016,55,male,neither,very_important
2016,54,female,neither,important
2016,69,female,very_important,important
2016,75,male,neither,important
2016,51,female,important,important
2016,44,female,very_important,very_important
2016,49,female,important,important
2016,48,female,important,important
2016,34,female,not_important,not_important
2016,44,female,very_important,not_important
2016,77,female,important,very_important
2016,47,male,very_important,very_important
2016,58,male,very_important,very_important
2016,83,female,important,important
2016,23,male,important,neither
2016,79,female,very_important,very_important
2016,40,male,very_important,very_important
2016,27,male,very_important,important
2016,66,female,neither,very_important
2016,27,female,very_important,very_important
2016,39,male,important,very_important
2016,27,male,very_important,important
2016,28,male,very_important,very_important
2016,50,male,important,important
2016,30,male,very_important,very_important
2016,68,female,very_important,very_important
2016,60,female,important,important
2016,48,female,very_important,very_important
2016,27,male,neither,important
2016,79,male,important,important
2016,32,male,very_important,very_important
2016,21,male,neither,important
2016,42,male,very_important,very_important
2016,40,male,important,important
2016,44,male,neither,neither
2016,36,female,important,important
2016,51,female,important,very_important
2016,54,male,very_important,important
2016,37,male,important,very_important
2016,50,female,very_important,very_important
2016,44,male,important,important
2016,28,female,very_important,very_important
2016,40,female,important,very_important
2016,27,male,not_important,neither
2016,53,female,important,important
2016,42,male,very_important,very_important
2016,60,female,very_important,very_important
2016,60,male,important,neither
2016,30,female,important,very_important
2016,37,female,important,very_important
2016,40,female,important,important
2016,51,female,very_important,very_important
2016,46,male,important,important
2016,NA,female,very_important,very_important
2016,56,female,important,important
2016,61,male,very_important,important
2016,19,female,very_important,very_important
2016,28,female,very_important,very_important
2016,29,female,very_important,important
2016,35,male,not_important,neither
2016,38,female,very_important,very_important
2016,31,female,important,important
2016,42,female,very_important,very_important
2016,78,male,neither,important
2016,48,female,very_important,very_important
2016,42,male,neither,neither
2016,51,male,very_important,not_important_at_all
2016,28,female,important,important
2016,20,female,important,very_important
2016,53,female,very_important,very_important
2016,51,male,important,neither
2016,65,male,very_important,very_important
2016,57,male,very_important,very_important
2016,70,female,neither,important
2016,53,female,very_important,very_important
2016,59,female,important,very_important
2016,21,female,very_important,very_important
2016,59,male,important,very_important
2016,56,male,very_important,very_important
2016,56,female,neither,very_important
2016,87,female,very_important,very_important
2016,51,male,important,important
2016,56,female,important,important
2016,27,female,very_important,very_important
2016,31,female,neither,neither
2016,54,female,very_important,very_important
2016,45,female,important,important
2016,56,female,very_important,very_important
2016,58,female,very_important,very_important
2016,59,male,neither,important
2016,54,female,very_important,important
2016,47,female,important,very_important
2016,63,female,very_important,very_important
2016,32,female,very_important,important
2016,23,female,neither,very_important
2016,53,female,very_important,very_important
2016,38,female,important,very_important
2016,66,female,important,neither
2016,54,male,important,important
2016,58,male,neither,important
2016,47,male,important,important
2016,66,female,important,important
2016,27,male,important,very_important
2016,54,male,very_important,important
2016,54,male,very_important,very_important
2016,51,female,important,important
2016,67,male,neither,neither
2016,23,female,very_important,very_important
2016,28,male,important,important
2016,34,female,important,important
2016,44,female,very_important,very_important
2016,31,male,neither,important
2016,63,male,not_important,important
2016,25,male,important,neither
2016,56,male,very_important,very_important
2016,20,female,important,neither
2016,43,female,very_important,important
2016,61,female,very_important,very_important
2016,53,male,very_important,very_important
2016,35,female,neither,neither
2016,70,female,important,important
2016,47,male,very_important,very_important
2016,22,female,very_important,very_important
2016,81,female,very_important,important
2016,74,male,important,important
2016,48,female,very_important,very_important
2016,27,female,important,important
2016,52,male,neither,important
2016,40,male,neither,important
2016,51,male,very_important,neither
2016,83,female,important,not_important
2016,66,female,very_important,very_important
2016,80,male,important,very_important
2016,24,male,important,important
2016,81,male,important,important
2016,22,female,important,very_important
2016,31,male,neither,important
2016,47,female,important,very_important
2016,35,male,very_important,very_important
2016,44,female,very_important,very_important
2016,27,female,important,important
2016,58,female,very_important,very_important
2016,42,female,important,very_important
2016,43,female,very_important,very_important
2016,30,female,important,very_important
2016,39,female,very_important,important
2016,60,male,important,very_important
2016,37,female,important,important
2016,50,male,important,very_important
2016,44,male,very_important,very_important
2016,70,female,important,important
2016,33,female,important,very_important
2016,62,male,important,very_important
2016,47,male,important,important
2016,32,female,very_important,very_important
2016,63,female,very_important,very_important
2016,38,female,very_important,very_important
2016,35,male,very_important,very_important
2016,47,male,neither,important
2016,43,male,very_important,important
2016,34,female,important,important
2016,43,female,very_important,important
2016,44,female,neither,neither
2016,79,female,important,important
2016,52,male,very_important,very_important
2016,63,female,not_important,not_important
2016,24,female,important,important
2016,46,male,important,very_important
2016,57,male,very_important,important
2016,43,male,very_important,very_important
2016,65,male,very_important,important
2016,25,male,very_important,important
2016,40,male,not_important_at_all,not_important_at_all
2016,59,female,very_important,very_important
2016,46,female,very_important,very_important
2016,35,female,very_important,important
2016,57,male,important,important
2016,25,male,very_important,very_important
2016,59,female,very_important,very_important
2016,73,male,important,important
2016,66,male,very_important,very_important
2016,84,male,important,very_important
2016,68,male,very_important,important
2016,28,female,important,important
2016,69,male,very_important,very_important
2016,44,male,important,very_important
2016,28,female,very_important,very_important
2016,34,female,important,important
2016,32,female,very_important,very_important
2016,22,male,important,important
2016,25,male,very_important,very_important
2016,35,female,very_important,very_important
2016,60,female,very_important,important
2016,26,male,very_important,very_important
2016,63,male,very_important,very_important
2016,46,male,neither,important
2016,61,male,important,not_important
2016,57,female,important,very_important
2016,50,female,very_important,very_important
2016,41,male,important,very_important
2016,71,female,important,important
2016,65,female,very_important,very_important
2016,43,male,very_important,very_important
2016,29,female,very_important,important
2016,21,male,important,important
2016,23,female,important,very_important
2016,46,female,important,important
2016,40,male,important,very_important
2016,25,female,very_important,very_important
2016,77,female,very_important,important
2016,70,male,neither,important
2016,70,female,very_important,important
2016,59,male,very_important,very_important
2016,61,female,important,important
2016,29,male,very_important,important
2016,32,male,very_important,very_important
2016,47,male,important,very_important
2016,35,male,neither,neither
2016,54,male,neither,neither
2016,31,male,important,important
2016,55,female,important,neither
2016,26,male,very_important,very_important
2016,56,male,important,important
2016,57,male,very_important,very_important
2016,49,male,very_important,important
2016,82,male,very_important,very_important
2016,82,male,neither,neither
2016,50,female,important,important
2016,50,female,important,important
2016,52,female,important,important
2016,38,female,very_important,very_important
2016,38,male,very_important,very_important
2016,43,female,very_important,very_important
2016,53,female,important,neither
2016,39,male,important,important
2016,56,female,neither,important
2016,77,male,neither,important
2016,39,female,neither,important
2016,83,female,very_important,important
2016,65,male,important,very_important
2016,63,female,important,important
2016,50,male,very_important,very_important
2016,42,female,very_important,very_important
2016,52,female,important,very_important
2016,75,male,neither,neither
2016,40,female,neither,important
2016,69,female,very_important,very_important
2016,42,male,neither,neither
2016,74,female,very_important,very_important
2016,52,female,very_important,very_important
2016,23,male,very_important,very_important
2016,51,female,very_important,very_important
2016,51,male,important,very_important
2016,31,male,very_important,very_important
2016,56,male,very_important,very_important
2016,19,female,important,very_important
2016,38,male,important,very_important
2016,48,female,very_important,important
2016,38,male,important,neither
2016,23,female,important,important
2016,44,female,very_important,important
2016,NA,male,important,very_important
2016,35,male,important,very_important
2016,49,female,very_important,very_important
2016,52,male,very_important,very_important
2016,22,male,important,important
2016,26,female,neither,important
2016,42,male,very_important,very_important
2016,24,male,very_important,very_important
2016,27,female,neither,very_important
2016,46,female,very_important,very_important
2016,47,male,important,important
2016,53,male,important,important
2016,48,male,neither,important
2016,31,male,neither,neither
2016,40,male,very_important,very_important
2016,37,female,important,important
2016,47,male,very_important,very_important
2016,37,female,very_important,very_important
2016,71,female,very_important,very_important
2016,65,male,very_important,very_important
2016,38,female,very_important,very_important
2016,67,female,important,important
2016,52,female,important,very_important
2016,49,female,very_important,very_important
2016,26,male,important,very_important
2016,70,female,important,neither
2016,69,male,important,very_important
2016,51,male,very_important,very_important
2016,39,male,important,important
2016,35,male,very_important,very_important
2016,45,male,very_important,very_important
2016,41,male,important,important
2016,23,male,important,important
2016,47,male,important,important
2016,45,female,neither,important
2016,58,female,important,very_important
2016,26,male,very_important,neither
2016,66,male,important,important
2016,35,female,very_important,very_important
2016,44,female,very_important,neither
2016,66,male,important,important
2016,43,male,very_important,very_important
2016,64,male,very_important,very_important
2016,24,female,neither,neither
2016,22,male,not_important,very_important
2016,55,female,important,important
2016,87,male,important,important
2016,52,female,very_important,very_important
2016,37,male,neither,neither
2016,75,male,neither,important
2016,28,female,very_important,very_important
2016,21,female,important,important
2016,48,male,important,very_important
2016,68,female,very_important,very_important
2016,59,female,important,important
2016,35,female,not_important,important
2016,51,male,important,very_important
2016,40,male,very_important,very_important
2016,48,female,neither,neither
2016,23,male,important,very_important
2016,26,male,very_important,important
2016,48,female,very_important,important
2016,36,female,very_important,very_important
2016,19,male,important,very_important
2016,49,male,very_important,very_important
2016,38,male,important,important
2016,29,female,important,important
2016,42,female,important,important
2016,60,male,very_important,very_important
2016,30,male,very_important,neither
2016,60,female,important,important
2016,63,male,very_important,very_important
2016,68,female,neither,neither
2016,77,male,important,important
2016,26,male,neither,important
2016,49,female,very_important,very_important
2016,46,female,very_important,very_important
2016,30,female,important,very_important
2016,54,male,very_important,important
2016,25,female,very_important,very_important
2016,42,female,important,important
2016,37,female,important,important
2016,56,female,important,important
2016,23,female,very_important,very_important
2016,55,male,very_important,very_important
2016,24,female,important,important
2016,67,male,very_important,important
2016,62,female,important,important
2016,54,male,neither,not_important
2016,34,female,very_important,very_important
2016,52,female,important,very_important
2016,39,female,very_important,very_important
2016,73,female,important,important
2016,25,female,neither,important
2016,62,male,very_important,very_important
2016,66,male,important,important
2016,65,female,important,very_important
2016,65,female,very_important,very_important
2016,30,male,neither,important
2016,28,female,very_important,very_important
2016,77,male,important,important
2016,39,female,important,important
2016,67,male,important,important
2016,69,female,important,important
2016,87,female,important,important
2016,31,male,important,very_important
2016,78,female,important,important
2016,51,male,very_important,very_important
2016,39,male,important,important
2016,42,male,important,very_important
2016,48,female,neither,important
2016,68,male,very_important,very_important
2016,52,male,very_important,very_important
2016,73,male,important,important
2016,38,male,very_important,important
2016,36,male,important,important
2016,65,male,important,important
2016,24,male,very_important,important
2016,76,male,important,important
2016,48,male,important,important
2016,27,male,important,important
2016,72,female,important,very_important
2016,34,male,neither,neither
2016,30,female,important,very_important
2016,42,male,important,very_important
2016,80,male,neither,important
2016,22,male,important,important
2016,49,female,important,important
2016,57,male,very_important,very_important
2016,40,female,very_important,very_important
2016,87,female,important,neither
2016,59,male,important,important
2016,30,male,important,important
2016,20,male,very_important,very_important
2016,25,female,very_important,very_important
2016,20,male,not_important,not_important
2016,31,male,very_important,important
2016,30,male,neither,neither
2016,23,female,important,important
2016,53,male,very_important,very_important
2016,40,female,very_important,very_important
2016,47,male,important,important
2016,54,female,very_important,very_important
2016,67,female,important,very_important
2016,89,male,neither,important
2016,22,female,important,important
2016,24,female,very_important,very_important
2016,44,female,important,important
2016,24,male,important,important
2016,78,female,very_important,important
2016,38,male,very_important,very_important
2016,70,female,not_important,not_important
2016,69,male,neither,important
2016,84,female,important,important
2016,74,male,neither,important
2016,37,male,important,important
2016,80,male,very_important,very_important
2016,37,female,very_important,very_important
2016,33,female,very_important,very_important
2016,74,male,very_important,very_important
2016,57,female,very_important,important
2016,36,male,important,very_important
2016,58,male,important,important
2016,50,male,important,important
2016,64,male,neither,neither
2016,43,male,important,important
2016,72,male,very_important,very_important
2016,31,female,very_important,very_important
2016,36,female,very_important,very_important
2016,29,female,important,very_important
2016,80,female,very_important,very_important
2016,61,male,neither,neither
2016,53,male,important,important
2016,52,female,important,important
2016,37,male,important,important
2016,30,female,very_important,very_important
2016,36,male,neither,important
2016,22,male,important,important
2016,20,male,neither,important
2016,31,female,very_important,very_important
2016,74,male,important,important
2016,83,female,important,important
2016,61,male,important,very_important
2016,58,female,important,important
2016,34,male,important,important
2016,63,male,important,very_important
2016,67,female,important,important
2016,50,male,important,very_important
2016,29,male,important,important
2016,59,male,neither,neither
2016,38,female,neither,important
2016,32,female,important,important
2016,64,female,very_important,very_important
2016,30,female,very_important,very_important
2016,48,female,very_important,very_important
2016,44,male,important,important
2016,25,male,neither,neither
2016,60,male,important,very_important
2016,46,male,neither,neither
2016,86,female,important,important
2016,29,female,important,important
2016,50,female,very_important,very_important
2016,79,female,very_important,very_important
2016,29,male,not_important,not_important
2016,50,female,important,important
2016,61,male,important,important
2016,23,female,very_important,very_important
2016,29,female,not_important,important
2016,80,female,neither,neither
2016,55,male,important,important
2016,80,female,important,very_important
2016,57,female,important,very_important
2016,47,male,important,important
2016,61,female,important,important
2016,65,male,important,important
2016,64,female,important,important
2016,43,male,not_important,important
2016,21,female,very_important,important
2016,60,female,important,important
2016,46,female,important,very_important
2016,43,female,very_important,very_important
2016,59,female,neither,important
2016,66,male,important,very_important
2016,54,male,very_important,very_important
2016,36,female,very_important,very_important
2016,64,female,important,very_important
2016,77,male,important,important
2016,76,female,important,important
2016,89,female,important,important
2016,57,female,neither,important
2016,63,female,very_important,very_important
2016,66,female,very_important,very_important
2016,53,male,important,important
2016,57,male,important,very_important
2016,41,female,important,important
2016,38,male,important,very_important
2016,34,male,very_important,very_important
2016,72,male,very_important,very_important
2016,39,female,very_important,very_important
2016,32,male,important,important
2016,42,female,important,important
2016,32,female,very_important,very_important
2016,67,female,neither,neither
2016,57,male,neither,neither
2016,35,male,important,important
2016,28,female,very_important,very_important
2016,52,female,important,important
2016,89,male,very_important,very_important
2016,55,male,very_important,very_important
2016,67,female,very_important,very_important
2016,36,female,neither,neither
2016,66,female,very_important,very_important
2016,57,female,important,important
2016,48,female,important,important
2016,35,female,neither,important
2016,59,female,very_important,very_important
2016,59,male,very_important,very_important
2016,35,female,important,very_important
2016,52,female,very_important,important
2016,37,male,very_important,very_important
2016,61,male,neither,neither
2016,67,female,important,important
2016,30,male,very_important,very_important
2016,56,female,important,important
2016,53,female,very_important,very_important
2016,31,female,neither,very_important
2016,51,female,very_important,very_important
2016,67,female,very_important,important
2016,61,female,important,important
2016,58,female,important,important
2016,19,female,very_important,very_important
2016,37,female,very_important,very_important
2016,78,male,important,important
2016,62,male,important,neither
2016,45,female,important,very_important
2016,68,female,very_important,very_important
2016,37,male,very_important,important
2016,63,male,very_important,very_important
2016,74,male,very_important,very_important
2016,69,female,very_important,very_important
2016,59,female,very_important,very_important
2016,59,male,important,important
2016,28,female,very_important,very_important
2016,62,male,neither,important
2016,30,female,important,important
2016,52,male,important,very_important
2016,27,male,very_important,very_important
2016,26,male,very_important,very_important
2016,23,male,neither,neither
2016,27,male,important,very_important
2016,23,female,neither,neither
2016,67,female,very_important,very_important
2016,28,male,important,important
2016,47,female,very_important,very_important
2016,52,male,very_important,important
2016,66,male,important,important
2016,66,male,very_important,very_important
2016,56,female,very_important,important
2016,24,female,very_important,very_important
2016,19,female,very_important,very_important
2016,60,female,important,very_important
2016,33,female,neither,important
2016,40,female,very_important,very_important
2016,59,female,very_important,very_important
2016,19,male,very_important,very_important
2016,48,female,important,important
2016,41,female,very_important,very_important
2016,41,male,neither,important
2016,80,female,not_important,not_important
2016,28,male,very_important,important
2016,41,female,important,very_important
2016,35,female,important,important
2016,51,female,very_important,very_important
2016,26,female,very_important,very_important
2016,19,male,important,very_important
2016,18,female,neither,important
2016,55,female,neither,neither
2016,31,female,neither,neither
2016,58,male,very_important,very_important
2016,58,male,important,very_important
2016,76,female,very_important,very_important
2016,72,male,important,very_important
2016,69,female,very_important,very_important
2016,52,female,important,very_important
2016,65,female,important,very_important
2016,76,male,very_important,very_important
2016,49,male,neither,important
2016,33,male,very_important,very_important
2016,39,female,neither,important
2016,44,female,very_important,very_important
2016,36,female,important,important
2016,43,male,very_important,very_important
2016,73,female,important,important
2016,58,male,very_important,important
2016,30,male,important,very_important
2016,48,male,very_important,not_important
2016,57,female,very_important,very_important
2016,47,male,important,very_important
2016,67,male,very_important,very_important
2016,69,female,important,neither
2016,25,female,neither,important
2016,55,female,very_important,very_important
2016,21,female,very_important,important
2016,58,female,very_important,very_important
2016,52,male,very_important,very_important
2016,63,female,very_important,very_important
2016,86,male,neither,neither
2016,55,female,important,very_important
2016,39,female,important,important
2016,19,male,neither,neither
2016,50,female,very_important,very_important
2016,37,female,very_important,very_important
2016,41,male,very_important,very_important
2016,37,male,very_important,very_important
2016,86,male,neither,neither
2016,67,female,very_important,very_important
2016,80,male,important,important
2016,32,male,important,very_important
2016,56,female,important,important
2016,48,male,very_important,very_important
2016,65,male,very_important,important
2016,73,female,important,important
2016,57,male,very_important,neither
2016,78,male,neither,neither
2016,52,female,neither,neither
2016,56,male,very_important,very_important
2016,61,male,very_important,important
2016,50,male,very_important,very_important
2016,25,male,important,very_important
2016,45,female,neither,neither
2016,28,male,very_important,very_important
2016,89,male,important,very_important
2016,62,female,very_important,important
2016,37,female,very_important,very_important
2016,45,male,important,very_important
2016,57,male,very_important,important
2016,53,female,important,important
2016,49,male,important,very_important
2016,67,male,important,important
2016,24,male,not_important,neither
2016,44,female,very_important,very_important
2016,35,female,very_important,very_important
2016,22,female,very_important,very_important
2016,33,male,neither,very_important
2016,71,female,not_important,not_important
2016,42,female,very_important,very_important
2016,76,male,important,very_important
2016,62,female,very_important,very_important
2016,51,female,very_important,very_important
2016,58,female,very_important,very_important
2016,64,female,very_important,very_important
2016,85,female,important,important
2016,36,male,important,important
2016,38,male,very_important,important
2016,69,female,very_important,very_important
2016,58,female,important,important
2016,72,male,very_important,very_important
2016,73,female,very_important,very_important
2016,75,female,important,important
2016,79,female,very_important,important
2016,49,female,very_important,very_important
2016,22,female,important,very_important
2016,70,female,important,important
2016,69,male,very_important,very_important
2016,52,male,very_important,very_important
2016,63,female,very_important,very_important
2016,46,male,important,important
2016,53,female,very_important,very_important
2016,25,female,very_important,very_important
2016,54,female,very_important,very_important
2016,42,male,important,important
2016,66,male,very_important,very_important
2016,39,female,important,important
2016,28,male,very_important,very_important
2016,58,male,neither,neither
2016,55,male,neither,very_important
2016,55,female,important,very_important
2016,55,male,important,important
2016,64,female,very_important,important
2016,22,female,important,important
2016,62,male,neither,very_important
2016,62,male,important,important
2016,79,female,very_important,very_important
2016,80,female,important,very_important
2016,22,male,very_important,very_important
2016,42,female,important,important
2016,72,male,important,important
2016,47,male,very_important,important
2016,46,male,very_important,important
2016,57,female,very_important,neither
2016,35,male,very_important,important
2016,23,male,important,neither
2016,33,male,neither,neither
2016,70,female,important,very_important
2016,58,male,important,important
2016,25,male,very_important,neither
2016,33,male,important,important
2016,49,female,important,important
2016,52,male,neither,important
2016,65,male,important,neither
2016,70,female,very_important,very_important
2016,44,male,very_important,important
2016,26,male,very_important,very_important
2016,58,female,very_important,very_important
2016,62,male,very_important,very_important
2016,57,male,very_important,very_important
2016,51,male,neither,neither
2016,27,male,important,important
2016,46,male,very_important,very_important
2016,69,female,important,important
2016,67,male,very_important,very_important
2016,60,female,neither,neither
2016,61,male,neither,neither
2016,61,male,neither,neither
2016,37,male,important,important
2016,74,female,important,important
2016,83,female,neither,neither
2016,42,female,important,important
2016,39,male,neither,important
2016,29,male,very_important,very_important
2016,85,male,important,important
2016,78,male,important,important
2016,23,female,very_important,very_important
2016,41,female,important,important
2016,71,female,important,important
2016,24,male,important,neither
2016,86,female,important,important
2016,42,male,important,important
2016,59,male,not_important,not_important_at_all
2016,37,female,important,important
2016,67,female,important,important
2016,67,female,neither,neither
2016,63,male,very_important,very_important
2016,58,female,not_important,neither
2016,19,male,important,very_important
2016,27,female,very_important,very_important
2016,47,female,important,important
2016,22,female,very_important,important
2016,21,female,very_important,very_important
2016,35,male,very_important,very_important
2016,40,male,very_important,very_important
2016,82,female,important,neither
2016,38,female,important,very_important
2016,32,male,very_important,very_important
2016,64,female,very_important,very_important
2016,41,female,very_important,important
2016,62,female,very_important,very_important
2016,52,male,not_important_at_all,neither
2016,28,male,very_important,very_important
2016,52,male,important,important
2016,86,male,important,very_important
2016,42,male,very_important,very_important
2016,41,female,important,very_important
2016,23,male,neither,important
2016,50,female,important,very_important
2016,46,male,important,important
2016,39,female,very_important,very_important
2016,66,female,important,very_important
2016,45,female,important,very_important
2016,42,male,neither,neither
2016,33,male,important,very_important
2016,36,male,important,important
2016,63,female,very_important,very_important
2016,60,female,important,very_important
2016,22,male,neither,very_important
2016,53,male,important,important
2016,81,male,important,very_important
2016,35,female,important,very_important
2016,65,female,important,important
2016,31,female,very_important,important
2016,56,female,very_important,very_important
2016,61,female,very_important,very_important
2016,48,female,very_important,very_important
2016,32,male,important,not_important
2016,33,male,very_important,very_important
2016,29,female,very_important,very_important
2016,52,male,important,very_important
2016,50,female,very_important,very_important
2016,31,female,important,very_important
2016,37,male,important,important
2016,53,female,important,important
2016,21,female,important,very_important
2016,65,female,important,important
2016,53,female,very_important,important
2016,59,female,important,important
2016,NA,female,important,important
2016,49,male,neither,neither
2016,41,male,important,very_important
2016,32,female,very_important,very_important
2016,65,female,important,neither
2016,78,female,important,important
2016,45,male,very_important,very_important
2016,41,male,important,important
2016,22,male,very_important,very_important
2016,74,female,very_important,very_important
2016,61,female,very_important,very_important
2016,35,female,important,important
2016,21,male,neither,very_important
2016,27,female,important,important
2016,75,male,important,very_important
2016,47,female,neither,important
2016,36,female,very_important,important
2016,64,male,important,very_important
2016,81,male,important,very_important
2016,76,female,important,very_important
2016,23,female,important,very_important
2016,30,male,important,important
2016,39,female,very_important,very_important
2016,25,male,important,very_important
2016,23,male,important,important
2016,63,female,important,important
2016,78,female,important,very_important
2016,32,male,very_important,important
2016,31,female,important,important
2016,69,male,very_important,very_important
2016,67,male,important,very_important
2016,29,male,important,important
2016,30,female,very_important,very_important
2016,25,male,important,important
2016,78,female,important,not_important
2016,30,female,neither,neither
2016,67,female,very_important,very_important
2016,29,female,important,important
2016,39,female,important,important
2016,69,female,very_important,very_important
2016,67,male,important,important
2016,59,male,important,important
2016,64,female,important,very_important
2016,86,male,important,not_important
2016,65,male,important,very_important
2016,80,male,not_important,neither
2016,40,male,important,important
2016,22,female,very_important,important
2016,68,female,very_important,very_important
2016,57,male,very_important,very_important
2016,55,female,very_important,very_important
2016,18,male,very_important,very_important
2016,39,male,very_important,important
2016,27,male,important,important
2016,41,female,very_important,very_important
2016,40,male,important,important
2016,53,female,important,very_important
2016,49,female,very_important,very_important
2016,49,male,very_important,important
2016,48,male,very_important,very_important
2016,61,male,very_important,very_important
2016,77,female,very_important,important
2016,60,female,important,important
2016,49,male,very_important,very_important
2016,52,female,neither,neither
2016,43,male,neither,important
2016,41,female,very_important,very_important
2016,65,male,important,important
2016,19,male,neither,neither
2016,79,female,neither,neither
2016,46,female,very_important,very_important
2016,33,male,very_important,important
2016,40,male,important,very_important
2016,59,female,neither,important
2016,70,male,neither,neither
2016,21,female,very_important,very_important
2016,46,female,very_important,very_important
2016,24,male,very_important,very_important
2016,37,male,important,very_important
2016,24,female,important,important
2016,66,male,important,important
2016,42,female,important,important
2016,54,female,important,neither
2016,37,male,not_important,neither
2016,54,male,important,very_important
2016,68,male,important,very_important
2016,55,male,important,very_important
2016,57,male,very_important,very_important
2016,64,male,important,important
2016,30,male,important,important
2016,28,female,important,important
2016,25,female,very_important,very_important
2016,84,male,very_important,very_important
2016,55,female,important,very_important
2016,79,male,not_important_at_all,very_important
2016,84,female,very_important,very_important
2016,26,female,very_important,very_important
2016,57,female,important,important
2016,51,male,very_important,very_important
2016,80,female,important,important
2016,53,male,important,very_important
2016,63,female,important,important
2016,38,male,important,important
2016,75,male,important,important
2016,52,female,important,important
2016,54,female,very_important,very_important
2016,48,female,very_important,very_important
2016,86,male,neither,important
2016,50,female,very_important,very_important
2016,62,female,important,important
2016,60,male,very_important,very_important
2016,20,female,important,important
2016,30,female,important,important
2016,68,male,important,very_important
2016,60,male,important,very_important
2016,58,female,very_important,very_important
2016,22,male,important,important
2016,59,female,important,important
2016,30,female,very_important,very_important
2016,61,male,very_important,important
2016,36,female,very_important,very_important
2016,39,female,important,important
2016,46,male,important,very_important
2016,49,male,important,important
